latitude,longitude
26.3,-98.19
32.05,-81.17
42.550000000000004,-71.57000000000001
36.62,-95.15
34.02,-118.46000000000001
33.75,-88.11
42.88,-85.69
42.92,-78.89
28.2,-81.29
38.89,-76.85000000000001
26.7,-81.85000000000001
36.1,-75.72
36.79,-79.39
34.75,-82.27
35.89,-89.92
44.14,-72.03
36.74,-76.24
32.43,-84.95
40.28,-86.03
45.57,-93.21000000000001
38.94,-92.74
33.5,-86.85000000000001
33.64,-84.44
45.47,-91.11
39.68,-105.08
27.75,-98.06
39.52,-76.56
35.39,-97.42
40.5,-79.84
34.04,-117.49000000000001
43.21,-77.44
35.22,-90.0
36.6,-87.29
41.300000000000004,-92.65
27.26,-82.52
40.61,-122.38
42.21,-71.84
41.89,-88.28
28.93,-82.03
40.15,-74.86
37.980000000000004,-120.34
36.03,-80.38
43.38,-99.85000000000001
41.57,-87.64
30.32,-81.4
32.36,-86.14
47.7,-104.17
44.95,-93.02
37.52,-75.83
41.980000000000004,-88.34
35.86,-78.71000000000001
29.650000000000002,-95.17
34.19,-118.39
34.08,-118.22
40.410000000000004,-79.99
34.15,-118.44
35.37,-77.95
21.35,-157.95000000000002
40.77,-73.93
39.980000000000004,-75.93
40.84,-73.33
36.24,-90.03
42.1,-83.68
30.48,-97.83
42.92,-89.24
32.160000000000004,-110.99000000000001
39.37,-77.41
41.45,-86.17
37.15,-98.04
36.15,-85.52
39.86,-84.10000000000001
32.910000000000004,-97.04
32.84,-96.93
30.46,-97.67
28.52,-98.19
34.14,-118.7
30.44,-84.26
33.99,-118.45
28.0,-80.63
39.43,-84.19
36.86,-76.21000000000001
29.68,-95.43
37.71,-121.72
47.160000000000004,-122.44
37.9,-122.06
41.06,-81.45
29.48,-98.36
42.61,-89.38
57.06,-135.35
35.46,-83.32000000000001
39.12,-76.63
38.81,-77.25
37.63,-77.53
42.77,-95.55
35.11,-77.07000000000001
35.230000000000004,-90.78
38.1,-122.23
42.65,-83.53
40.82,-73.89
61.21,-149.78
31.53,-83.83
34.0,-81.11
40.24,-76.81
43.37,-83.59
34.51,-82.01
43.230000000000004,-77.18
29.400000000000002,-100.9
25.93,-80.31
41.65,-86.25
35.39,-81.37
39.07,-85.25
33.61,-84.3
40.84,-79.92
40.82,-73.29
35.06,-106.56
41.45,-81.71000000000001
40.52,-80.03
41.550000000000004,-88.12
42.63,-73.81
40.68,-73.61
34.300000000000004,-118.42
41.67,-74.68
42.62,-82.99
42.97,-123.34
33.39,-111.91
36.59,-79.42
38.64,-90.2
39.33,-77.35000000000001
32.34,-111.05
46.230000000000004,-119.24000000000001
28.62,-80.84
47.04,-122.89
26.21,-80.22
41.660000000000004,-85.7
39.61,-75.74
40.730000000000004,-73.87
45.52,-122.99000000000001
41.050000000000004,-85.14
37.86,-82.05
43.050000000000004,-83.67
39.78,-89.67
43.410000000000004,-70.74
44.67,-93.64
38.95,-94.53
35.02,-89.94
33.02,-96.51
42.36,-83.46000000000001
34.22,-118.45
37.99,-122.10000000000001
39.2,-86.24
41.64,-85.42
42.35,-83.35000000000001
21.37,-157.93
34.99,-85.29
32.8,-96.63
39.74,-75.58
39.67,-86.10000000000001
41.54,-86.0
47.57,-122.66
41.85,-88.31
41.4,-71.85000000000001
35.57,-97.66
41.81,-71.42
32.0,-81.28
35.050000000000004,-90.01
35.02,-89.83
41.88,-87.78
39.53,-119.7
32.84,-116.98
33.02,-96.89
35.18,-97.51
36.14,-85.5
41.4,-75.67
40.83,-77.8
39.03,-94.36
40.42,-86.83
40.76,-84.15
40.38,-82.49
40.33,-74.12
35.660000000000004,-80.5
28.6,-81.55
39.79,-86.05
38.730000000000004,-90.39
37.77,-80.47
40.24,-76.99
36.2,-115.03
32.07,-82.9
44.69,-93.22
40.58,-111.84
33.38,-111.79
30.18,-85.65
36.03,-80.26
33.95,-83.41
25.89,-97.45
36.0,-78.94
33.65,-112.26
45.62,-122.54
45.37,-122.60000000000001
37.22,-95.71000000000001
34.14,-116.05
42.300000000000004,-83.39
25.73,-80.38
36.06,-115.17
33.81,-118.29
33.07,-83.23
39.19,-86.53
43.45,-76.53
29.34,-98.5
42.45,-96.33
38.37,-75.62
41.82,-87.69
25.77,-80.22
43.69,-85.48
34.08,-118.26
36.52,-87.23
34.09,-84.28
32.88,-96.62
33.83,-83.89
32.78,-96.81
30.240000000000002,-97.72
31.650000000000002,-94.65
31.650000000000002,-106.29
39.480000000000004,-86.02
40.72,-74.97
29.86,-81.28
43.03,-85.69
27.54,-99.5
28.080000000000002,-82.74
39.07,-77.13
41.730000000000004,-87.56
40.43,-74.38
35.28,-81.54
34.69,-82.84
34.07,-86.78
29.63,-95.62
33.8,-117.94
31.240000000000002,-85.46000000000001
34.07,-118.03
41.9,-88.03
42.94,-83.69
38.93,-122.62
26.82,-80.08
32.84,-97.01
38.33,-85.47
35.65,-88.83
33.85,-118.19
32.980000000000004,-96.72
38.68,-84.60000000000001
41.47,-87.37
27.34,-82.5
29.810000000000002,-91.51
41.62,-87.04
42.89,-70.87
35.730000000000004,-83.47
29.78,-95.75
30.5,-91.15
41.08,-73.86
44.64,-123.06
40.65,-111.94
39.92,-82.01
34.53,-97.97
40.87,-74.42
35.28,-80.79
33.910000000000004,-84.21000000000001
43.21,-78.4
41.9,-88.08
40.22,-74.75
35.09,-92.2
41.93,-87.79
33.76,-117.96000000000001
33.22,-111.84
32.49,-82.93
29.64,-83.13
37.65,-118.96000000000001
38.0,-121.83
40.72,-85.44
36.89,-94.88
34.38,-84.91
40.51,-81.45
38.910000000000004,-94.64
36.44,-94.12
31.75,-106.34
40.65,-111.98
42.2,-70.96000000000001
38.86,-90.08
42.89,-73.36
39.26,-82.48
38.47,-82.63
40.85,-81.76
40.09,-76.12
32.410000000000004,-93.8
41.39,-81.34
35.32,-81.86
45.88,-93.29
39.36,-74.43
38.76,-76.81
36.83,-76.42
21.39,-157.97
43.06,-87.89
44.57,-72.59
44.28,-88.27
33.45,-88.81
28.080000000000002,-81.96000000000001
34.34,-86.31
42.21,-72.61
26.94,-80.19
47.74,-122.35000000000001
38.83,-97.62
25.900000000000002,-80.35000000000001
28.45,-81.34
32.3,-90.89
37.65,-113.09
39.15,-92.69
43.660000000000004,-116.41
46.74,-117.17
40.7,-89.43
31.5,-110.26
35.74,-89.10000000000001
38.44,-82.02
28.05,-81.78
40.92,-98.35000000000001
39.29,-76.54
45.01,-93.02
35.08,-97.89
35.18,-101.94
30.72,-85.18
46.83,-96.84
35.62,-119.66
40.28,-80.12
27.7,-97.41
27.16,-80.23
42.97,-85.77
32.42,-96.84
28.66,-81.18
27.95,-81.93
39.85,-104.67
35.38,-96.93
33.9,-84.28
32.39,-94.87
41.89,-87.97
36.19,-115.12
28.57,-81.22
42.19,-83.18
36.33,-76.23
43.08,-88.23
37.35,-121.87
33.660000000000004,-81.67
39.53,-74.64
36.06,-96.0
34.03,-117.92
39.63,-78.75
42.61,-82.97
39.910000000000004,-104.98
31.69,-96.47
30.35,-81.58
32.33,-95.29
38.76,-90.43
40.83,-73.11
40.230000000000004,-75.26
38.02,-77.99
35.26,-89.0
38.71,-90.68
36.33,-78.44
41.86,-87.66
41.06,-73.54
40.19,-76.18
36.18,-94.56
38.96,-76.92
42.11,-88.26
39.49,-75.04
34.89,-77.55
42.86,-83.74
40.85,-81.45
41.480000000000004,-87.73
31.73,-106.3
32.58,-97.13
36.67,-86.56
33.06,-96.9
42.63,-71.32000000000001
34.01,-118.34
37.51,-77.19
35.86,-76.74
46.71,-117.18
38.160000000000004,-85.66
40.39,-78.67
36.42,-94.22
34.14,-118.01
42.78,-71.51
39.45,-75.04
42.050000000000004,-97.42
37.800000000000004,-121.92
26.7,-80.11
41.96,-78.65
42.300000000000004,-71.06
30.5,-88.34
30.44,-90.45
40.64,-73.99
40.7,-75.18
38.59,-83.33
40.17,-84.97
33.2,-96.64
33.58,-112.01
47.27,-122.23
41.42,-82.67
39.08,-93.74
43.59,-116.28
21.32,-158.01
30.42,-91.14
27.73,-82.68
40.58,-74.39
42.52,-83.18
44.730000000000004,-93.22
44.93,-93.12
43.09,-85.24
30.240000000000002,-92.66
34.01,-118.26
38.35,-121.99000000000001
39.14,-76.69
40.45,-74.4
38.87,-76.89
39.49,-76.65
31.57,-84.11
37.800000000000004,-122.26
34.72,-85.28
36.58,-87.41
41.22,-75.88
43.11,-88.01
33.230000000000004,-117.39
35.03,-78.93
25.86,-80.21000000000001
40.660000000000004,-84.96000000000001
45.12,-93.26
42.76,-71.46000000000001
37.67,-121.03
41.63,-111.83
41.4,-81.8
33.83,-88.56
41.65,-88.60000000000001
39.730000000000004,-84.21000000000001
35.53,-97.48
40.84,-73.9
43.97,-75.88
36.32,-82.35000000000001
36.78,-76.19
40.730000000000004,-84.07000000000001
41.06,-86.60000000000001
31.96,-110.35000000000001
41.68,-87.72
36.730000000000004,-97.07000000000001
33.18,-117.33
33.8,-84.19
36.29,-82.17
34.17,-118.10000000000001
40.800000000000004,-73.41
36.06,-79.9
38.18,-122.25
32.51,-86.21000000000001
33.03,-85.07000000000001
38.19,-84.28
33.06,-97.48
29.05,-95.46000000000001
39.480000000000004,-84.42
40.87,-74.64
42.96,-85.7
39.51,-119.79
34.92,-81.98
41.36,-81.69
39.08,-77.08
36.28,-115.28
41.47,-86.48
34.0,-84.60000000000001
40.84,-75.3
34.2,-84.79
26.17,-80.15
38.65,-75.60000000000001
35.13,-89.96000000000001
33.68,-117.86
24.57,-81.76
38.730000000000004,-83.84
42.26,-83.69
32.33,-96.11
41.53,-90.5
45.08,-93.05
39.34,-76.67
40.58,-74.17
35.26,-78.97
30.35,-91.11
30.2,-97.79
34.81,-91.89
41.83,-87.62
29.96,-95.48
42.22,-83.18
36.34,-94.22
39.64,-75.81
47.68,-122.18
40.480000000000004,-78.02
38.02,-84.42
36.02,-95.8
32.79,-79.95
38.93,-75.57000000000001
37.32,-120.47
40.44,-79.96000000000001
42.28,-71.11
41.68,-87.5
40.56,-111.94
40.68,-73.95
26.62,-80.14
42.83,-88.75
33.38,-111.64
43.11,-88.48
33.24,-81.37
32.730000000000004,-96.65
41.11,-88.41
44.29,-88.42
46.550000000000004,-87.42
38.96,-119.77
29.23,-81.03
45.39,-84.92
38.42,-75.57000000000001
32.33,-96.61
42.72,-71.32000000000001
25.75,-80.34
30.330000000000002,-81.60000000000001
40.33,-75.62
32.21,-98.22
38.550000000000004,-92.2
34.02,-78.28
32.74,-83.72
46.14,-67.84
27.740000000000002,-82.75
39.96,-89.56
29.71,-95.4
33.69,-117.89
40.57,-74.68
40.68,-73.97
40.19,-77.19
41.550000000000004,-87.36
43.07,-73.79
47.85,-122.22
40.84,-84.33
33.39,-111.86
32.75,-96.60000000000001
44.08,-70.26
42.47,-88.09
34.89,-82.07000000000001
42.45,-70.96000000000001
34.28,-118.44
33.93,-116.98
34.04,-118.42
35.980000000000004,-77.97
36.24,-75.88
26.09,-80.16
33.36,-87.0
48.42,-119.51
36.18,-115.26
39.660000000000004,-83.75
39.77,-94.8
33.04,-80.14
36.04,-94.25
33.87,-118.25
42.15,-87.95
38.53,-89.16
40.28,-86.49
36.51,-87.3
42.2,-83.26
38.78,-90.38
36.12,-94.15
40.62,-79.94
43.0,-78.5
38.25,-121.29
40.81,-75.73
43.61,-83.91
41.56,-85.8
33.62,-117.91
39.7,-76.06
35.22,-114.03
29.69,-95.85000000000001
32.45,-93.72
36.32,-86.87
32.49,-93.7
41.050000000000004,-81.58
34.94,-81.04
33.480000000000004,-111.93
48.51,-122.61
40.07,-80.87
41.81,-87.99
44.01,-88.58
38.46,-121.84
40.01,-74.31
39.53,-87.11
40.68,-73.92
32.51,-86.38
39.74,-105.08
39.13,-95.72
34.18,-119.17
34.17,-97.14
45.31,-122.77
42.26,-83.63
28.55,-82.4
35.97,-112.13
33.58,-112.2
40.7,-111.97
42.78,-73.7
39.14,-84.36
30.36,-95.60000000000001
33.84,-118.39
26.04,-80.14
40.730000000000004,-84.06
33.980000000000004,-118.23
29.810000000000002,-95.43
29.82,-85.31
47.47,-122.22
33.71,-112.2
42.47,-71.18
34.82,-82.26
42.230000000000004,-79.78
38.79,-90.56
30.41,-90.04
36.19,-86.3
33.89,-84.33
32.68,-117.08
38.25,-77.53
31.73,-93.16
39.09,-108.46000000000001
45.49,-89.73
39.63,-85.44
35.230000000000004,-81.17
47.7,-117.44
41.230000000000004,-96.14
42.43,-71.69
42.94,-87.95
43.550000000000004,-116.57000000000001
42.84,-85.68
38.83,-77.21000000000001
35.83,-77.25
43.14,-123.38000000000001
42.28,-71.03
42.56,-82.87
48.2,-114.33
44.82,-93.21000000000001
40.54,-74.42
41.69,-83.57000000000001
19.64,-155.99
29.05,-81.3
31.53,-97.19
32.46,-84.92
39.93,-105.01
39.58,-76.99
34.1,-117.3
35.62,-82.55
32.02,-80.98
36.06,-80.26
35.160000000000004,-78.87
38.050000000000004,-87.28
36.97,-120.05
36.160000000000004,-115.12
37.39,-76.53
30.14,-96.4
44.980000000000004,-93.27
43.03,-71.07000000000001
39.99,-76.64
34.980000000000004,-101.92
26.93,-80.14
32.82,-80.08
40.01,-75.09
44.78,-69.73
33.980000000000004,-118.10000000000001
28.0,-80.67
35.800000000000004,-83.94
30.44,-97.74000000000001
36.49,-79.74
29.560000000000002,-95.38
28.240000000000002,-82.36
21.580000000000002,-158.11
47.46,-122.33
33.64,-84.43
40.68,-99.08
30.25,-89.76
39.79,-105.08
40.49,-81.47
35.14,-106.64
41.78,-88.32000000000001
26.810000000000002,-80.09
28.62,-81.44
36.18,-85.46000000000001
47.11,-88.59
42.19,-88.10000000000001
32.75,-96.92
31.830000000000002,-106.44
33.75,-117.87
29.35,-98.48
42.2,-85.56
38.660000000000004,-76.88
38.36,-121.96000000000001
40.99,-76.64
33.01,-96.61
33.71,-116.28
31.68,-106.2
41.18,-112.0
41.03,-73.79
36.77,-76.23
33.69,-85.15
29.55,-98.29
33.64,-112.10000000000001
35.9,-79.96000000000001
41.99,-72.51
39.12,-94.38
39.74,-104.98
33.31,-96.78
33.660000000000004,-112.13
41.980000000000004,-84.67
29.67,-90.78
34.11,-83.87
42.33,-83.17
28.52,-82.23
34.2,-110.02
41.64,-91.57000000000001
44.75,-108.75
38.74,-77.21000000000001
45.53,-122.65
34.17,-119.18
39.19,-76.68
35.82,-78.9
33.94,-117.29
41.7,-85.89
36.68,-87.4
32.910000000000004,-96.7
32.43,-110.94
42.37,-89.03
33.92,-117.93
31.310000000000002,-82.24
37.14,-93.28
37.36,-79.96000000000001
32.9,-96.9
40.58,-122.34
42.33,-71.25
26.23,-80.27
41.13,-73.38
35.95,-84.16
38.64,-121.51
28.66,-81.35000000000001
29.79,-95.19
29.38,-98.64
42.410000000000004,-71.23
38.96,-76.94
43.62,-89.79
38.01,-84.21000000000001
34.61,-79.68
29.76,-95.37
27.740000000000002,-82.68
38.85,-77.3
41.44,-85.98
42.36,-72.55
28.0,-82.57000000000001
43.050000000000004,-89.35000000000001
42.77,-78.63
41.800000000000004,-89.67
29.86,-95.61
39.65,-86.84
33.84,-117.94
35.61,-91.25
32.75,-116.96000000000001
39.33,-94.27
35.79,-78.66
29.55,-98.47
39.24,-84.51
32.68,-96.60000000000001
34.02,-118.15
29.22,-82.15
41.46,-83.37
36.050000000000004,-86.95
39.0,-77.04
41.24,-81.8
40.68,-73.86
38.88,-89.39
33.87,-80.36
36.86,-82.76
42.62,-83.28
42.230000000000004,-83.27
39.980000000000004,-86.4
35.08,-77.03
42.51,-82.96000000000001
42.24,-85.56
43.02,-88.2
36.25,-115.21000000000001
38.62,-121.27
39.160000000000004,-122.15
35.65,-77.37
40.25,-76.91
40.730000000000004,-73.23
32.74,-97.26
41.01,-85.11
47.230000000000004,-122.5
43.11,-94.67
44.43,-83.33
36.06,-115.24000000000001
32.84,-96.98
29.16,-98.17
32.36,-90.18
36.15,-86.67
37.980000000000004,-87.63
38.81,-94.51
35.27,-96.93
43.050000000000004,-83.32000000000001
41.74,-73.82000000000001
38.11,-122.57000000000001
32.45,-93.86
33.02,-96.71000000000001
34.09,-81.18
33.39,-111.88
35.09,-80.7
42.7,-87.83
40.06,-75.06
27.84,-82.7
41.42,-81.61
36.21,-119.35000000000001
33.410000000000004,-86.81
33.34,-111.88
37.32,-121.99000000000001
36.96,-76.61
47.58,-122.33
43.07,-89.4
33.39,-96.95
33.99,-84.35000000000001
32.78,-92.41
48.2,-106.64
34.08,-84.65
40.800000000000004,-73.97
40.75,-73.86
45.01,-93.45
36.82,-114.06
35.21,-78.06
44.99,-123.03
39.03,-76.44
34.6,-118.15
41.81,-77.08
40.69,-80.32000000000001
33.88,-84.01
44.54,-123.37
34.11,-84.55
43.480000000000004,-83.97
40.71,-74.08
43.17,-77.66
38.980000000000004,-76.97
29.66,-82.41
38.300000000000004,-122.48
40.1,-75.03
31.580000000000002,-90.47
34.74,-92.36
34.02,-84.49
39.79,-88.27
29.44,-98.71000000000001
43.65,-116.28
32.83,-117.14
39.61,-104.76
32.26,-110.8
30.44,-91.18
42.67,-83.04
40.77,-82.59
37.69,-97.14
41.95,-88.12
38.480000000000004,-121.41
40.87,-73.85000000000001
27.19,-80.25
30.62,-81.65
38.18,-83.44
39.34,-76.57000000000001
38.11,-92.69
33.63,-85.60000000000001
46.08,-118.3
36.88,-76.28
41.75,-86.12
33.660000000000004,-84.03
30.7,-88.11
26.18,-80.2
33.0,-80.04
36.09,-86.69
32.34,-108.71000000000001
30.07,-95.45
41.01,-80.39
34.62,-82.48
35.06,-106.59
40.03,-76.33
42.160000000000004,-71.96000000000001
43.72,-70.23
35.44,-82.53
32.96,-80.04
41.97,-87.76
40.910000000000004,-73.84
29.52,-98.48
38.74,-104.74000000000001
44.65,-124.05
35.51,-97.97
42.58,-72.25
32.07,-84.22
30.0,-95.18
41.44,-97.37
33.57,-112.29
47.82,-122.27
38.92,-79.84
42.0,-70.97
35.15,-79.42
28.61,-81.4
39.82,-86.28
41.18,-80.57000000000001
40.19,-88.37
41.29,-96.18
30.91,-88.60000000000001
46.88,-114.02
40.72,-74.04
37.29,-93.41
40.78,-73.04
45.11,-87.62
29.900000000000002,-96.91
39.78,-104.85000000000001
37.64,-121.0
39.64,-84.27
40.15,-85.67
35.79,-88.79
40.2,-77.18
40.89,-72.9
41.74,-73.58
29.23,-99.76
37.67,-122.47
47.44,-120.32000000000001
39.37,-82.13
26.01,-80.39
44.07,-121.3
35.550000000000004,-77.4
40.42,-104.73
47.54,-122.39
41.94,-71.47
43.230000000000004,-76.14
43.64,-70.26
43.86,-70.10000000000001
27.94,-82.25
41.17,-85.17
38.54,-89.98
25.76,-80.31
39.6,-110.8
41.04,-74.51
41.76,-70.66
29.21,-82.06
27.94,-81.99
42.32,-88.98
35.300000000000004,-119.03
33.35,-86.63
45.37,-122.85000000000001
38.31,-77.51
44.96,-89.66
42.9,-87.87
38.94,-95.25
36.13,-115.28
61.58,-149.43
42.04,-71.01
26.240000000000002,-80.2
35.57,-82.54
39.160000000000004,-76.73
32.45,-94.72
41.06,-83.66
42.1,-71.07000000000001
45.6,-94.19
37.5,-77.52
35.09,-80.87
44.71,-73.45
39.94,-76.69
41.6,-87.36
41.550000000000004,-87.43
38.13,-83.75
39.660000000000004,-80.0
30.67,-88.15
39.68,-84.24
33.87,-117.54
41.51,-87.85000000000001
35.08,-85.19
36.06,-86.63
39.800000000000004,-85.77
39.14,-77.71000000000001
35.050000000000004,-89.84
32.94,-80.04
21.900000000000002,-159.58
41.29,-87.3
33.87,-84.53
40.18,-74.87
29.82,-94.9
30.400000000000002,-91.18
33.68,-84.39
40.09,-83.0
38.94,-94.61
27.17,-80.29
42.04,-87.7
38.81,-90.77
44.96,-92.72
32.53,-94.93
41.46,-74.38
37.08,-88.68
38.910000000000004,-94.77
30.43,-89.09
31.1,-92.06
37.87,-87.57000000000001
47.37,-122.21000000000001
47.32,-122.31
33.49,-89.76
33.63,-85.79
30.0,-92.28
34.15,-118.09
34.07,-117.44
41.96,-87.71000000000001
34.730000000000004,-76.64
45.050000000000004,-93.16
38.7,-90.15
29.62,-95.74000000000001
38.87,-104.72
33.19,-117.24000000000001
42.27,-88.98
38.93,-84.55
43.13,-89.36
37.76,-122.2
33.12,-94.18
39.01,-95.69
35.15,-80.83
48.4,-114.33
43.63,-116.35000000000001
34.18,-118.16
40.21,-75.22
43.730000000000004,-98.03
36.17,-80.13
35.96,-96.01
30.5,-87.19
42.910000000000004,-74.57000000000001
42.72,-83.42
29.88,-95.68
36.980000000000004,-76.42
45.22,-93.36
41.96,-87.84
33.24,-87.61
33.34,-111.76
40.92,-74.3
33.28,-111.96000000000001
32.29,-90.23
47.59,-117.56
21.400000000000002,-157.97
33.99,-83.72
42.37,-71.06
40.85,-73.24
41.410000000000004,-73.67
42.09,-83.24
32.660000000000004,-83.74
45.18,-93.11
39.12,-94.63
42.39,-86.27
37.02,-93.23
40.87,-72.54
28.26,-81.43
29.6,-98.28
34.11,-117.65
32.86,-96.99000000000001
32.56,-93.61
40.63,-91.36
31.05,-93.24
29.94,-95.5
29.53,-98.47
36.160000000000004,-86.52
37.42,-77.64
42.730000000000004,-73.7
41.94,-87.73
38.07,-78.93
40.300000000000004,-111.7
36.33,-119.21000000000001
34.01,-84.13
41.77,-87.72
39.95,-83.38
39.85,-74.18
46.730000000000004,-117.02
28.51,-81.24
43.04,-78.82000000000001
45.57,-94.14
32.72,-96.86
35.71,-78.84
36.95,-79.36
35.74,-95.34
37.56,-122.01
39.75,-77.09
33.85,-117.89
29.55,-81.21000000000001
39.58,-119.75
40.46,-78.60000000000001
37.37,-77.5
42.28,-89.63
43.42,-82.84
33.78,-79.02
39.95,-82.68
35.59,-82.59
40.86,-73.08
38.31,-81.56
25.95,-80.24
39.43,-77.82000000000001
34.79,-86.58
41.93,-87.94
30.53,-87.27
40.56,-76.79
36.660000000000004,-93.24
40.86,-74.33
32.42,-97.23
42.24,-85.68
42.300000000000004,-71.34
42.53,-83.52
28.490000000000002,-81.43
45.72,-94.95
33.96,-81.23
40.980000000000004,-81.49
31.2,-82.32000000000001
42.49,-94.21000000000001
30.580000000000002,-87.29
41.56,-88.16
37.32,-121.81
31.35,-89.34
33.480000000000004,-112.11
34.19,-90.58
36.84,-119.8
38.53,-122.79
35.56,-88.81
37.72,-76.38
29.78,-95.95
34.01,-84.17
34.4,-119.72
35.54,-89.25
30.330000000000002,-81.65
38.21,-85.60000000000001
40.47,-78.41
38.56,-77.33
41.52,-87.98
32.93,-96.77
43.02,-83.52
33.94,-117.46000000000001
35.29,-80.75
35.86,-92.11
40.58,-86.68
38.79,-84.60000000000001
31.34,-110.94
36.15,-86.84
35.1,-89.86
40.4,-95.56
33.79,-118.31
33.54,-101.92
32.29,-84.02
32.92,-96.65
37.31,-121.85000000000001
40.21,-74.75
43.69,-93.36
33.5,-112.01
41.78,-87.74
39.78,-75.10000000000001
25.94,-80.34
40.06,-82.45
36.61,-93.23
41.14,-73.34
39.37,-101.06
43.13,-77.44
37.58,-101.36
46.83,-119.17
41.42,-88.26
35.53,-108.76
47.980000000000004,-122.2
40.7,-89.99
37.64,-77.46000000000001
34.71,-82.26
41.660000000000004,-87.66
35.0,-78.31
40.75,-73.76
36.71,-95.94
37.300000000000004,-121.77
40.0,-85.77
40.56,-76.01
39.29,-76.62
34.0,-84.07000000000001
40.86,-73.89
36.59,-94.77
29.560000000000002,-98.60000000000001
27.810000000000002,-82.64
41.31,-96.05
36.74,-90.4
41.72,-86.29
32.65,-97.06
43.63,-72.32000000000001
39.65,-77.16
39.95,-82.83
47.230000000000004,-119.85000000000001
34.230000000000004,-80.68
42.19,-72.63
38.89,-77.02
40.78,-73.83
37.14,-83.77
30.38,-91.25
39.46,-75.21000000000001
41.63,-93.55
42.14,-87.98
40.730000000000004,-99.08
42.800000000000004,-73.92
33.51,-112.08
40.6,-83.13
40.660000000000004,-74.4
40.1,-74.87
38.74,-82.96000000000001
40.97,-91.54
42.77,-88.2
26.53,-80.12
42.78,-73.95
38.71,-90.46000000000001
34.99,-78.97
33.32,-111.96000000000001
30.07,-90.5
41.82,-72.61
43.1,-89.34
38.78,-76.08
36.61,-83.7
35.26,-79.05
39.79,-74.93
42.4,-83.28
40.99,-76.01
29.86,-95.47
33.99,-118.29
37.93,-89.8
35.08,-106.62
39.57,-104.99000000000001
47.800000000000004,-122.5
29.57,-97.94
41.59,-85.86
41.43,-72.08
33.85,-84.32000000000001
41.550000000000004,-93.64
32.1,-96.44
32.74,-96.83
29.89,-95.06
34.550000000000004,-112.41
34.02,-117.69
38.4,-75.57000000000001
33.03,-96.83
38.730000000000004,-76.99
29.8,-82.51
35.06,-90.06
33.6,-117.24000000000001
42.37,-83.2
38.39,-122.82000000000001
39.27,-81.58
45.25,-93.3
41.49,-90.49
41.28,-96.02
35.13,-81.86
39.01,-94.77
33.53,-101.87
40.81,-73.98
33.94,-117.55
41.980000000000004,-88.07000000000001
36.1,-115.3
33.96,-80.39
36.11,-115.21000000000001
36.12,-89.28
33.75,-84.38
44.03,-88.59
29.64,-95.54
38.74,-77.09
40.72,-73.85000000000001
39.37,-76.51
43.62,-84.21000000000001
29.8,-98.43
40.94,-83.4
34.02,-118.17
36.95,-120.08
30.560000000000002,-97.68
61.14,-149.95000000000002
33.86,-84.59
35.53,-108.71000000000001
36.44,-77.09
34.87,-83.96000000000001
34.300000000000004,-118.84
37.37,-89.64
41.410000000000004,-85.75
37.49,-94.3
41.31,-73.22
32.84,-96.60000000000001
34.410000000000004,-118.46000000000001
32.22,-110.86
41.37,-72.21000000000001
40.92,-72.66
37.37,-84.34
39.42,-119.74000000000001
34.87,-85.51
39.56,-75.46000000000001
44.93,-123.31
38.22,-90.39
29.52,-98.63
32.15,-85.71000000000001
42.49,-83.54
40.88,-72.95
27.89,-81.97
26.07,-80.23
39.7,-86.08
26.19,-98.24000000000001
39.64,-86.33
38.95,-104.8
29.87,-97.67
31.07,-97.37
37.09,-97.04
27.240000000000002,-80.83
29.72,-95.39
31.36,-92.41
29.72,-95.54
33.96,-118.04
41.74,-92.73
43.06,-92.67
35.34,-84.52
41.17,-96.14
33.730000000000004,-84.74
36.21,-115.99000000000001
35.11,-89.98
41.410000000000004,-73.42
30.0,-95.58
40.52,-75.57000000000001
40.39,-86.85000000000001
35.88,-87.8
30.240000000000002,-90.92
33.67,-112.2
42.56,-82.92
37.13,-113.52
36.28,-94.15
39.910000000000004,-75.10000000000001
36.99,-91.98
39.31,-84.28
37.06,-120.83
41.29,-72.89
41.46,-84.55
39.83,-86.01
46.57,-96.08
38.86,-76.97
40.38,-76.31
32.82,-96.81
39.74,-104.99000000000001
30.21,-95.47
41.6,-72.68
34.09,-84.58
30.19,-85.69
41.24,-73.03
37.08,-76.5
42.480000000000004,-88.31
45.9,-95.37
38.800000000000004,-90.34
39.22,-76.89
44.64,-93.29
44.14,-87.57000000000001
36.03,-83.93
34.11,-117.49000000000001
37.68,-113.08
39.02,-77.01
42.47,-71.21000000000001
34.89,-82.29
45.410000000000004,-83.83
35.11,-80.88
35.86,-84.07000000000001
39.47,-77.95
33.61,-86.81
28.71,-81.44
38.660000000000004,-77.37
41.660000000000004,-83.54
37.79,-121.22
32.43,-97.79
34.04,-118.43
40.07,-75.31
39.19,-106.82000000000001
41.54,-81.62
44.51,-87.98
32.47,-95.39
33.35,-117.41
39.910000000000004,-79.76
29.66,-95.24
38.25,-85.77
47.47,-122.29
30.32,-81.46000000000001
42.57,-83.05
41.980000000000004,-71.21000000000001
45.64,-110.57000000000001
38.160000000000004,-121.69
39.33,-91.18
41.51,-74.21000000000001
33.83,-118.16
29.810000000000002,-95.69
44.84,-93.8
38.62,-76.9
40.480000000000004,-86.10000000000001
37.79,-89.33
37.38,-121.92
42.11,-72.60000000000001
