store_address,latitude,longitude
Another McDonald's Location,32.896582,-96.896274
Another McDonald's Location,40.584075,-122.343891
Another McDonald's Location,42.330185,-71.254808
Another McDonald's Location,26.227867,-80.27021
Another McDonald's Location,41.127808,-73.384857
Another McDonald's Location,35.947176,-84.159432
Another McDonald's Location,38.635481,-121.50557
Another McDonald's Location,29.790473,-95.187525
Another McDonald's Location,29.381204,-98.638262
Another McDonald's Location,42.413185,-71.233757
Another McDonald's Location,38.964256,-76.939496
Another McDonald's Location,43.6236,-89.792995
Another McDonald's Location,38.007276,-84.212367
Another McDonald's Location,34.607861,-79.679573
Another McDonald's Location,29.759324,-95.366337
Another McDonald's Location,27.736218,-82.682178
Another McDonald's Location,38.84732,-77.303118
Another McDonald's Location,41.443035,-85.984625
Another McDonald's Location,42.359058,-72.548571
Another McDonald's Location,27.997025,-82.569683
Another McDonald's Location,43.046622,-89.34907
Another McDonald's Location,42.767718,-78.629887
Another McDonald's Location,41.801191,-89.667112
Another McDonald's Location,29.863995,-95.60768
Another McDonald's Location,39.645496,-86.84157
Another McDonald's Location,33.836348,-117.938701
Another McDonald's Location,35.605617,-91.252552
Another McDonald's Location,32.747503,-116.961277
Another McDonald's Location,39.331832,-94.267904
Another McDonald's Location,35.790579,-78.662504
Another McDonald's Location,29.553331,-98.467961
Another McDonald's Location,39.23506,-84.508884
Another McDonald's Location,32.676748,-96.600861
Another McDonald's Location,34.019382,-118.150833
Another McDonald's Location,29.222684,-82.14665
Another McDonald's Location,41.455474,-83.374077
Another McDonald's Location,36.045543,-86.953624
Another McDonald's Location,38.998542,-77.038327
Another McDonald's Location,41.23971,-81.802854
Another McDonald's Location,40.679531,-73.861717
Another McDonald's Location,38.878562,-89.390148
Another McDonald's Location,33.868938,-80.355997
Another McDonald's Location,36.861307,-82.755741
Another McDonald's Location,42.619251,-83.279762
Another McDonald's Location,42.232105,-83.270233
Another McDonald's Location,39.979601,-86.39572
Another McDonald's Location,35.083213,-77.032402
Another McDonald's Location,42.509445,-82.963806
Another McDonald's Location,42.237666,-85.560715
Another McDonald's Location,43.019914,-88.201685
Another McDonald's Location,36.247126,-115.208019
Another McDonald's Location,38.615079,-121.269834
Another McDonald's Location,39.157288,-122.145951
Another McDonald's Location,35.651688,-77.366896
Another McDonald's Location,40.250511,-76.914481
Another McDonald's Location,40.728313,-73.225479
Another McDonald's Location,32.741295,-97.263209
Another McDonald's Location,41.014068,-85.112315
Another McDonald's Location,47.234082,-122.502423
Another McDonald's Location,43.112508,-94.668387
Another McDonald's Location,44.426574,-83.32964
Another McDonald's Location,36.061777,-115.241972
Another McDonald's Location,32.839749,-96.976076
Another McDonald's Location,29.156108,-98.168397
Another McDonald's Location,32.355976,-90.180344
Another McDonald's Location,36.145563,-86.666165
Another McDonald's Location,37.978148,-87.628548
Another McDonald's Location,38.812905,-94.506855
Another McDonald's Location,35.273776,-96.93086
Another McDonald's Location,43.045901,-83.319877
Another McDonald's Location,41.74432,-73.822525
Another McDonald's Location,38.106724,-122.569916
Another McDonald's Location,32.447582,-93.863763
Another McDonald's Location,33.020192,-96.707272
Another McDonald's Location,34.085116,-81.183603
Another McDonald's Location,33.393416,-111.877947
Another McDonald's Location,35.08567,-80.696077
Another McDonald's Location,42.703697,-87.826356
Another McDonald's Location,40.056397,-75.060584
Another McDonald's Location,27.838784,-82.703379
Another McDonald's Location,41.41906,-81.608131
Another McDonald's Location,36.213331,-119.348558
Another McDonald's Location,33.407291,-86.805837
Another McDonald's Location,33.335686,-111.875158
Another McDonald's Location,37.322662,-121.992832
Another McDonald's Location,36.964133,-76.605686
Another McDonald's Location,47.581513,-122.329522
Another McDonald's Location,43.068011,-89.404529
Another McDonald's Location,33.3948,-96.946695
Another McDonald's Location,33.994807,-84.350626
Another McDonald's Location,32.780855,-92.405871
Another McDonald's Location,48.196103,-106.635553
Another McDonald's Location,34.076725,-84.654015
Another McDonald's Location,40.800014,-73.967846
Another McDonald's Location,40.749523,-73.862968
Another McDonald's Location,45.00977,-93.452425
Another McDonald's Location,36.815205,-114.064869
Another McDonald's Location,35.212031,-78.061784
Another McDonald's Location,44.9944,-123.026079
Another McDonald's Location,39.0259,-76.444276
Another McDonald's Location,34.601292,-118.147027
Another McDonald's Location,41.8104,-77.078887
Another McDonald's Location,40.689194,-80.319984
Another McDonald's Location,33.875414,-84.013928
Another McDonald's Location,44.539308,-123.365822
Another McDonald's Location,34.10949,-84.55304
Another McDonald's Location,43.480576,-83.973913
Another McDonald's Location,40.711435,-74.078182
Another McDonald's Location,43.165097,-77.662602
Another McDonald's Location,38.984558,-76.970613
Another McDonald's Location,29.65914,-82.407261
Another McDonald's Location,38.303112,-122.477066
Another McDonald's Location,40.102193,-75.029522
Another McDonald's Location,31.579453,-90.470432
Another McDonald's Location,34.742447,-92.355156
Another McDonald's Location,34.017384,-84.491219
Another McDonald's Location,39.791262,-88.27231
Another McDonald's Location,29.435331,-98.70931
Another McDonald's Location,43.648824,-116.280325
Another McDonald's Location,32.831036,-117.13579
Another McDonald's Location,39.613104,-104.756228
Another McDonald's Location,32.25848,-110.798467
Another McDonald's Location,30.44309,-91.183174
Another McDonald's Location,42.669968,-83.037949
Another McDonald's Location,40.770279,-82.590065
Another McDonald's Location,37.693558,-97.136163
Another McDonald's Location,41.951089,-88.119896
Another McDonald's Location,38.481414,-121.40719
Another McDonald's Location,40.872612,-73.852303
Another McDonald's Location,27.189291,-80.250259
Another McDonald's Location,30.619995,-81.645355
Another McDonald's Location,38.180363,-83.443943
Another McDonald's Location,39.342813,-76.568476
Another McDonald's Location,38.112733,-92.688491
Another McDonald's Location,33.625019,-85.59563
Another McDonald's Location,46.075631,-118.303047
Another McDonald's Location,36.884948,-76.28186
Another McDonald's Location,41.752813,-86.119376
Another McDonald's Location,33.664124,-84.031395
Another McDonald's Location,30.701458,-88.114864
Another McDonald's Location,26.179883,-80.203091
Another McDonald's Location,32.998862,-80.038984
Another McDonald's Location,36.086377,-86.694864
Another McDonald's Location,32.34359,-108.712901
Another McDonald's Location,30.070004,-95.449181
Another McDonald's Location,41.009323,-80.394301
Another McDonald's Location,34.619084,-82.477767
Another McDonald's Location,35.058789,-106.586204
Another McDonald's Location,40.027261,-76.326144
Another McDonald's Location,42.156404,-71.964109
Another McDonald's Location,43.720849,-70.232074
Another McDonald's Location,35.443826,-82.533673
Another McDonald's Location,32.963457,-80.043269
Another McDonald's Location,41.970648,-87.763651
Another McDonald's Location,40.912498,-73.837448
Another McDonald's Location,29.515417,-98.482051
Another McDonald's Location,38.741973,-104.736266
Another McDonald's Location,44.646866,-124.052474
Another McDonald's Location,35.511358,-97.973202
Another McDonald's Location,42.581505,-72.254883
Another McDonald's Location,32.071632,-84.216418
Another McDonald's Location,29.996347,-95.176142
Another McDonald's Location,41.439103,-97.367031
Another McDonald's Location,33.565167,-112.291532
Another McDonald's Location,39.281907,-76.751111
Another McDonald's Location,47.820426,-122.268581
Another McDonald's Location,38.917313,-79.843906
Another McDonald's Location,41.996223,-70.972534
Another McDonald's Location,35.154372,-79.416175
Another McDonald's Location,28.605507,-81.395156
Another McDonald's Location,39.824029,-86.280539
Another McDonald's Location,41.178271,-80.569229
Another McDonald's Location,40.185468,-88.368323
Another McDonald's Location,41.290921,-96.178093
Another McDonald's Location,30.910263,-88.598777
Another McDonald's Location,46.878218,-114.020579
Another McDonald's Location,40.719818,-74.042999
Another McDonald's Location,37.292224,-93.409646
Another McDonald's Location,40.776085,-73.038681
Another McDonald's Location,45.108411,-87.618115
Another McDonald's Location,29.904776,-96.910396
Another McDonald's Location,39.776985,-104.847468
Another McDonald's Location,37.63915,-121.000082
Another McDonald's Location,39.640948,-84.265326
Another McDonald's Location,40.14835,-85.67413
Another McDonald's Location,35.794281,-88.787899
Another McDonald's Location,40.200242,-77.177442
Another McDonald's Location,40.893764,-72.895126
Another McDonald's Location,41.735226,-73.580101
Another McDonald's Location,29.225172,-99.760531
Another McDonald's Location,37.671432,-122.470456
Another McDonald's Location,47.436613,-120.324055
Another McDonald's Location,39.374914,-82.134504
Another McDonald's Location,26.008319,-80.394906
Another McDonald's Location,44.070197,-121.301977
Another McDonald's Location,35.550909,-77.404978
Another McDonald's Location,40.422443,-104.72766
Another McDonald's Location,47.543301,-122.386888
Another McDonald's Location,41.936007,-71.474874
Another McDonald's Location,43.232814,-76.140236
Another McDonald's Location,43.637608,-70.255978
Another McDonald's Location,43.860346,-70.101674
Another McDonald's Location,29.573485,-95.568434
Another McDonald's Location,27.93839,-82.253153
Another McDonald's Location,41.174132,-85.166616
Another McDonald's Location,38.542084,-89.984309
Another McDonald's Location,25.763141,-80.313
Another McDonald's Location,39.599961,-110.803101
Another McDonald's Location,41.036198,-74.50537
Another McDonald's Location,41.758331,-70.659058
Another McDonald's Location,29.209409,-82.064226
Another McDonald's Location,27.938683,-81.986718
Another McDonald's Location,42.318269,-88.9804
Another McDonald's Location,35.29808,-119.029282
Another McDonald's Location,33.348849,-86.632255
Another McDonald's Location,45.365601,-122.847698
Another McDonald's Location,38.305924,-77.509282
Another McDonald's Location,44.959318,-89.661179
Another McDonald's Location,42.903619,-87.865267
Another McDonald's Location,38.942411,-95.245016
Another McDonald's Location,36.125491,-115.279707
Another McDonald's Location,61.581584,-149.430913
Another McDonald's Location,42.041973,-71.009872
Another McDonald's Location,26.235801,-80.199271
Another McDonald's Location,35.56754,-82.544459
Another McDonald's Location,39.155356,-76.732256
Another McDonald's Location,32.448865,-94.722587
Another McDonald's Location,41.058269,-83.66337
Another McDonald's Location,42.100193,-71.067253
Another McDonald's Location,45.595139,-94.192464
Another McDonald's Location,37.502716,-77.52053
Another McDonald's Location,35.089453,-80.868683
Another McDonald's Location,44.71444,-73.446012
Another McDonald's Location,39.937436,-76.692637
Another McDonald's Location,41.601627,-87.356171
Another McDonald's Location,41.55138,-87.434583
Another McDonald's Location,38.129141,-83.75325
Another McDonald's Location,28.632852,-81.320172
Another McDonald's Location,39.657857,-80.001513
Another McDonald's Location,30.670809,-88.149158
Another McDonald's Location,39.677745,-84.239756
Another McDonald's Location,28.431458,-81.308448
Another McDonald's Location,33.865322,-117.544205
Another McDonald's Location,41.508116,-87.848995
Another McDonald's Location,35.084749,-85.19346
Another McDonald's Location,36.060286,-86.633497
Another McDonald's Location,39.804046,-85.770431
Another McDonald's Location,39.13716,-77.70572
Another McDonald's Location,35.04987,-89.841209
Another McDonald's Location,34.465293,-117.354358
Another McDonald's Location,32.93853,-80.035486
Another McDonald's Location,21.904751,-159.584882
Another McDonald's Location,41.290252,-87.295062
Another McDonald's Location,33.86998,-84.528221
Another McDonald's Location,40.180312,-74.86921
Another McDonald's Location,29.823495,-94.897822
Another McDonald's Location,30.398811,-91.179073
Another McDonald's Location,33.680786,-84.39402
Another McDonald's Location,40.087094,-82.997093
Another McDonald's Location,38.942395,-94.607291
Another McDonald's Location,27.17189,-80.29263
Another McDonald's Location,42.041391,-87.70008
Another McDonald's Location,38.805184,-90.769805
Another McDonald's Location,44.961566,-92.721993
Another McDonald's Location,32.5343,-94.929526
Another McDonald's Location,41.457428,-74.380234
Another McDonald's Location,37.080189,-88.677412
Another McDonald's Location,38.909576,-94.772166
Another McDonald's Location,30.426635,-89.091922
Another McDonald's Location,31.10386,-92.061388
Another McDonald's Location,37.866313,-87.573385
Another McDonald's Location,47.371993,-122.205064
Another McDonald's Location,47.321323,-122.309663
Another McDonald's Location,33.487402,-89.757481
Another McDonald's Location,33.628718,-85.786877
Another McDonald's Location,29.996376,-92.2804
Another McDonald's Location,34.150162,-118.091362
Another McDonald's Location,34.06963,-117.435135
Another McDonald's Location,41.964129,-87.708659
Another McDonald's Location,34.725442,-76.644756
Another McDonald's Location,45.050705,-93.155884
Another McDonald's Location,38.700857,-90.145529
Another McDonald's Location,29.624076,-95.744407
Another McDonald's Location,38.870855,-104.720812
Another McDonald's Location,33.19384,-117.235175
Another McDonald's Location,42.267564,-88.97932
Another McDonald's Location,38.928885,-84.545327
Another McDonald's Location,43.128479,-89.358829
Another McDonald's Location,37.763855,-122.196098
Another McDonald's Location,33.116352,-94.180868
Another McDonald's Location,39.0113,-95.688306
Another McDonald's Location,35.148694,-80.833018
Another McDonald's Location,48.395983,-114.334713
Another McDonald's Location,43.633525,-116.353861
Another McDonald's Location,34.182667,-118.16008
Another McDonald's Location,40.209598,-75.224248
Another McDonald's Location,43.72605,-98.025291
Another McDonald's Location,36.166519,-80.134897
Another McDonald's Location,35.958735,-96.009591
Another McDonald's Location,30.496453,-87.189204
Another McDonald's Location,42.912324,-74.570319
Another McDonald's Location,42.718872,-83.41732
Another McDonald's Location,29.880213,-95.682229
Another McDonald's Location,36.982288,-76.422188
Another McDonald's Location,45.219998,-93.356841
Another McDonald's Location,41.962678,-87.837077
Another McDonald's Location,33.23631,-87.614801
Another McDonald's Location,33.336324,-111.756496
Another McDonald's Location,40.921173,-74.301407
Another McDonald's Location,33.281288,-111.961173
Another McDonald's Location,32.291364,-90.229131
Another McDonald's Location,47.589613,-117.563949
Another McDonald's Location,21.400059,-157.973896
Another McDonald's Location,33.991284,-83.723232
Another McDonald's Location,42.366252,-71.062144
Another McDonald's Location,40.84861,-73.244034
Another McDonald's Location,41.411858,-73.666519
Another McDonald's Location,42.094879,-83.236282
Another McDonald's Location,32.661646,-83.740581
Another McDonald's Location,45.182597,-93.11052
Another McDonald's Location,39.115802,-94.630666
Another McDonald's Location,42.390416,-86.268313
Another McDonald's Location,37.023633,-93.232761
Another McDonald's Location,41.290426,-72.580471
Another McDonald's Location,40.873699,-72.538445
Another McDonald's Location,28.262627,-81.434171
Another McDonald's Location,29.603827,-98.275272
Another McDonald's Location,34.106609,-117.649246
Another McDonald's Location,32.864743,-96.991102
Another McDonald's Location,32.55649,-93.613687
Another McDonald's Location,40.626246,-91.35581
Another McDonald's Location,31.054222,-93.236875
Another McDonald's Location,29.93809,-95.49765
Another McDonald's Location,29.526374,-98.471864
Another McDonald's Location,36.159846,-86.515537
Another McDonald's Location,37.420887,-77.635719
Another McDonald's Location,42.727643,-73.700823
Another McDonald's Location,41.939252,-87.728169
Another McDonald's Location,38.067546,-78.933523
Another McDonald's Location,40.297427,-111.695629
Another McDonald's Location,36.325856,-119.209968
Another McDonald's Location,34.009014,-84.129738
Another McDonald's Location,41.770089,-87.722199
Another McDonald's Location,39.951766,-83.379158
Another McDonald's Location,39.85368,-74.182014
Another McDonald's Location,46.732956,-117.021355
Another McDonald's Location,28.509515,-81.241792
Another McDonald's Location,43.03944,-78.82478
Another McDonald's Location,45.569405,-94.140198
Another McDonald's Location,32.721585,-96.857683
Another McDonald's Location,35.714998,-78.843258
Another McDonald's Location,36.947868,-79.36311
Another McDonald's Location,35.740184,-95.339227
Another McDonald's Location,37.556797,-122.014076
Another McDonald's Location,39.749745,-77.093772
Another McDonald's Location,33.849266,-117.888794
Another McDonald's Location,29.554329,-81.211953
Another McDonald's Location,39.582656,-119.745601
Another McDonald's Location,40.460006,-78.595458
Another McDonald's Location,37.372991,-77.502794
Another McDonald's Location,42.27979,-89.632136
Another McDonald's Location,43.421429,-82.844969
Another McDonald's Location,33.778011,-79.020735
Another McDonald's Location,39.951529,-82.683956
Another McDonald's Location,35.586718,-82.5882
Another McDonald's Location,40.86249,-73.081211
Another McDonald's Location,38.305319,-81.562835
Another McDonald's Location,25.952527,-80.243711
Another McDonald's Location,39.434842,-77.820754
Another McDonald's Location,34.792168,-86.578373
Another McDonald's Location,41.927692,-87.940201
Another McDonald's Location,30.532437,-87.266955
Another McDonald's Location,40.559013,-76.788959
Another McDonald's Location,36.663377,-93.239852
Another McDonald's Location,40.85947,-74.332397
Another McDonald's Location,32.416777,-97.225923
Another McDonald's Location,42.240999,-85.678238
Another McDonald's Location,42.301762,-71.337135
Another McDonald's Location,42.526321,-83.515938
Another McDonald's Location,28.491527,-81.429577
Another McDonald's Location,45.723084,-94.950467
Another McDonald's Location,33.956581,-81.231659
Another McDonald's Location,40.983677,-81.492451
Another McDonald's Location,31.197686,-82.324873
Another McDonald's Location,42.486527,-94.207797
Another McDonald's Location,30.578737,-87.294858
Another McDonald's Location,41.562559,-88.16074
Another McDonald's Location,37.324456,-121.81441
Another McDonald's Location,31.350838,-89.340834
Another McDonald's Location,33.480186,-112.110857
Another McDonald's Location,34.189921,-90.575533
Another McDonald's Location,36.838758,-119.803436
Another McDonald's Location,38.528641,-122.789981
Another McDonald's Location,35.563458,-88.814752
Another McDonald's Location,37.719546,-76.38366
Another McDonald's Location,29.777868,-95.952216
Another McDonald's Location,34.005349,-84.170935
Another McDonald's Location,34.401877,-119.722331
Another McDonald's Location,35.540609,-89.247665
Another McDonald's Location,30.332579,-81.652698
Another McDonald's Location,38.211618,-85.597549
Another McDonald's Location,40.469494,-78.409416
Another McDonald's Location,38.560541,-77.331124
Another McDonald's Location,41.517831,-87.981776
Another McDonald's Location,32.92575,-96.768617
Another McDonald's Location,43.016801,-83.518084
Another McDonald's Location,33.936704,-117.455245
Another McDonald's Location,35.294535,-80.747959
Another McDonald's Location,35.864591,-92.10871
Another McDonald's Location,40.584845,-86.678705
Another McDonald's Location,38.786688,-84.604725
Another McDonald's Location,31.335074,-110.942587
Another McDonald's Location,36.152409,-86.844063
Another McDonald's Location,35.09539,-89.859168
Another McDonald's Location,40.404937,-95.556586
Another McDonald's Location,33.789169,-118.30793
Another McDonald's Location,33.539124,-101.921767
Another McDonald's Location,32.294041,-84.021367
Another McDonald's Location,32.915757,-96.648749
Another McDonald's Location,37.307709,-121.848877
Another McDonald's Location,40.205806,-74.754069
Another McDonald's Location,43.686463,-93.358436
Another McDonald's Location,33.4956,-112.012212
Another McDonald's Location,41.775856,-87.742643
Another McDonald's Location,39.781898,-75.101518
Another McDonald's Location,25.942678,-80.340583
Another McDonald's Location,40.058611,-82.445746
Another McDonald's Location,36.609226,-93.233871
Another McDonald's Location,41.138012,-73.341911
Another McDonald's Location,39.366543,-101.056343
Another McDonald's Location,43.13035,-77.440659
Another McDonald's Location,37.576103,-101.358468
Another McDonald's Location,46.826695,-119.168571
Another McDonald's Location,41.418255,-88.264521
Another McDonald's Location,35.532664,-108.759118
Another McDonald's Location,47.982239,-122.202576
Another McDonald's Location,40.697359,-89.989394
Another McDonald's Location,37.635989,-77.459721
Another McDonald's Location,34.706213,-82.258393
Another McDonald's Location,41.662578,-87.661489
Another McDonald's Location,34.998163,-78.309863
Another McDonald's Location,40.748962,-73.755341
Another McDonald's Location,36.7139,-95.935844
Another McDonald's Location,37.300922,-121.772301
Another McDonald's Location,40.004086,-85.769988
Another McDonald's Location,40.562553,-76.005556
Another McDonald's Location,39.290334,-76.619251
Another McDonald's Location,33.999962,-84.070101
Another McDonald's Location,40.861717,-73.892487
Another McDonald's Location,36.593777,-94.77282
Another McDonald's Location,29.563886,-98.595386
Another McDonald's Location,27.806384,-82.63784
Another McDonald's Location,41.310584,-96.053503
Another McDonald's Location,36.736194,-90.397992
Another McDonald's Location,41.724294,-86.286093
Another McDonald's Location,32.647679,-97.058472
Another McDonald's Location,43.628526,-72.322424
Another McDonald's Location,39.648818,-77.157486
Another McDonald's Location,39.95436,-82.827773
Another McDonald's Location,47.233105,-119.854291
Another McDonald's Location,34.226513,-80.67901
Another McDonald's Location,42.186597,-72.629969
Another McDonald's Location,38.885832,-77.017782
Another McDonald's Location,40.782024,-73.829987
Another McDonald's Location,37.139483,-83.768906
Another McDonald's Location,30.384626,-91.245362
Another McDonald's Location,39.45952,-75.209247
Another McDonald's Location,41.627462,-93.552275
Another McDonald's Location,42.138681,-87.981313
Another McDonald's Location,40.728865,-99.081354
Another McDonald's Location,42.798053,-73.924456
Another McDonald's Location,33.509799,-112.084833
Another McDonald's Location,40.596491,-83.129911
Another McDonald's Location,40.656025,-74.401527
Another McDonald's Location,40.1005,-74.869434
Another McDonald's Location,38.739691,-82.964496
Another McDonald's Location,40.974659,-91.538638
Another McDonald's Location,42.766137,-88.198225
Another McDonald's Location,26.529131,-80.122337
Another McDonald's Location,42.783005,-73.949989
Another McDonald's Location,38.714172,-90.456924
Another McDonald's Location,34.98524,-78.965279
Another McDonald's Location,33.320435,-111.962697
Another McDonald's Location,30.073315,-90.497144
Another McDonald's Location,41.823784,-72.608536
Another McDonald's Location,43.102362,-89.344769
Another McDonald's Location,38.781845,-76.08196
Another McDonald's Location,36.612996,-83.703956
Another McDonald's Location,35.261468,-79.046288
Another McDonald's Location,39.789411,-74.927152
Another McDonald's Location,42.400659,-83.277437
Another McDonald's Location,40.986649,-76.01259
Another McDonald's Location,29.86237,-95.472952
Another McDonald's Location,33.988823,-118.291023
Another McDonald's Location,37.926511,-89.804888
Another McDonald's Location,35.080678,-106.621846
Another McDonald's Location,39.570467,-104.989045
Another McDonald's Location,47.801287,-122.500859
Another McDonald's Location,29.569572,-97.942743
Another McDonald's Location,41.593947,-85.85782
Another McDonald's Location,41.430457,-72.081423
Another McDonald's Location,33.854507,-84.315102
Another McDonald's Location,41.546246,-93.644652
Another McDonald's Location,32.099291,-96.443204
Another McDonald's Location,32.743503,-96.834377
Another McDonald's Location,29.88813,-95.062753
Another McDonald's Location,34.554456,-112.408626
Another McDonald's Location,34.023911,-117.688774
Another McDonald's Location,38.398032,-75.566489
Another McDonald's Location,33.027004,-96.833948
Another McDonald's Location,38.725709,-76.991092
Another McDonald's Location,29.801013,-82.512839
Another McDonald's Location,35.063701,-90.058735
Another McDonald's Location,33.596716,-117.243126
Another McDonald's Location,42.372248,-83.198121
Another McDonald's Location,38.394531,-122.818504
Another McDonald's Location,39.274388,-81.581379
Another McDonald's Location,45.24673,-93.304534
Another McDonald's Location,41.491834,-90.488028
Another McDonald's Location,41.2811,-96.024379
Another McDonald's Location,35.134477,-81.863219
Another McDonald's Location,39.00984,-94.774601
Another McDonald's Location,33.528542,-101.86836
Another McDonald's Location,40.813576,-73.983818
Another McDonald's Location,33.939205,-117.5546
Another McDonald's Location,41.981701,-88.07024
Another McDonald's Location,36.099361,-115.2979
Another McDonald's Location,33.959406,-80.389248
Another McDonald's Location,36.114913,-115.209057
Another McDonald's Location,36.121773,-89.276236
Another McDonald's Location,33.752169,-84.382323
Another McDonald's Location,44.031421,-88.588768
Another McDonald's Location,29.64444,-95.537992
Another McDonald's Location,38.743422,-77.087271
Another McDonald's Location,40.719994,-73.8451
Another McDonald's Location,39.373813,-76.508685
Another McDonald's Location,43.615011,-84.213873
Another McDonald's Location,29.798109,-98.426726
Another McDonald's Location,40.942082,-83.395102
Another McDonald's Location,34.018513,-118.17424
Another McDonald's Location,36.952501,-120.075568
Another McDonald's Location,30.559944,-97.684336
Another McDonald's Location,61.137134,-149.950886
Another McDonald's Location,33.602105,-111.983764
Another McDonald's Location,33.855962,-84.586953
Another McDonald's Location,35.528996,-108.70902
Another McDonald's Location,36.442003,-77.091713
Another McDonald's Location,34.871365,-83.964501
Another McDonald's Location,34.295745,-118.843452
Another McDonald's Location,37.369278,-89.642748
Another McDonald's Location,41.411182,-85.745589
Another McDonald's Location,37.49323,-94.297661
Another McDonald's Location,41.31039,-73.220955
Another McDonald's Location,32.840376,-96.597037
Another McDonald's Location,34.405066,-118.464636
Another McDonald's Location,32.222043,-110.861986
Another McDonald's Location,41.366483,-72.209395
Another McDonald's Location,40.91502,-72.661171
Another McDonald's Location,37.367225,-84.337123
Another McDonald's Location,39.423685,-119.741737
Another McDonald's Location,34.868951,-85.514245
Another McDonald's Location,39.562808,-75.458057
Another McDonald's Location,44.929329,-123.309613
Another McDonald's Location,38.215272,-90.388094
Another McDonald's Location,29.518272,-98.633645
Another McDonald's Location,32.146833,-85.713147
Another McDonald's Location,42.494816,-83.536789
Another McDonald's Location,40.880556,-72.947258
Another McDonald's Location,27.894545,-81.972366
Another McDonald's Location,26.071412,-80.232647
Another McDonald's Location,39.700763,-86.081888
Another McDonald's Location,26.185249,-98.236388
Another McDonald's Location,39.643011,-86.332592
Another McDonald's Location,38.949742,-104.802986
Another McDonald's Location,29.869516,-97.668282
Another McDonald's Location,31.066791,-97.367381
Another McDonald's Location,37.085057,-97.03967
Another McDonald's Location,27.244103,-80.826145
Another McDonald's Location,29.721747,-95.390193
Another McDonald's Location,31.362043,-92.413852
Another McDonald's Location,29.717321,-95.539422
Another McDonald's Location,33.957039,-118.038536
Another McDonald's Location,41.740987,-92.72694
Another McDonald's Location,43.061997,-92.674521
Another McDonald's Location,35.33891,-84.520901
Another McDonald's Location,41.165124,-96.137954
Another McDonald's Location,33.730942,-84.736538
Another McDonald's Location,36.209146,-115.986045
Another McDonald's Location,35.105112,-89.984575
Another McDonald's Location,41.406063,-73.417641
Another McDonald's Location,29.999053,-95.582334
Another McDonald's Location,40.520238,-75.56977
Another McDonald's Location,40.393934,-86.854551
Another McDonald's Location,35.883884,-87.798583
Another McDonald's Location,30.239212,-90.915247
Another McDonald's Location,33.670214,-112.202431
Another McDonald's Location,42.556358,-82.922852
Another McDonald's Location,37.127449,-113.521424
Another McDonald's Location,36.279465,-94.151523
Another McDonald's Location,39.910759,-75.098166
Another McDonald's Location,36.986056,-91.976543
Another McDonald's Location,39.308944,-84.276956
Another McDonald's Location,37.056537,-120.834854
Another McDonald's Location,41.286056,-72.887251
Another McDonald's Location,41.460768,-84.550434
Another McDonald's Location,39.825517,-86.009443
Another McDonald's Location,46.567902,-96.084116
Another McDonald's Location,38.860001,-76.968874
Another McDonald's Location,40.37812,-76.310991
Another McDonald's Location,32.818532,-96.813839
Another McDonald's Location,39.741792,-104.988084
Another McDonald's Location,30.206204,-95.466036
Another McDonald's Location,41.601279,-72.675764
Another McDonald's Location,34.086578,-84.575737
Another McDonald's Location,30.189382,-85.689256
Another McDonald's Location,41.240642,-73.034258
Another McDonald's Location,37.075542,-76.495158
Another McDonald's Location,42.480561,-88.306494
Another McDonald's Location,45.90016,-95.365698
Another McDonald's Location,38.800558,-90.335059
Another McDonald's Location,39.221893,-76.8893
Another McDonald's Location,44.644415,-93.292595
Another McDonald's Location,44.144751,-87.567524
Another McDonald's Location,36.031113,-83.929859
Another McDonald's Location,34.107196,-117.48973
Another McDonald's Location,37.681128,-113.076528
Another McDonald's Location,39.020694,-77.013892
Another McDonald's Location,42.473961,-71.212448
Another McDonald's Location,34.892172,-82.292646
Another McDonald's Location,45.411445,-83.825009
Another McDonald's Location,35.107229,-80.880371
Another McDonald's Location,35.861059,-84.068175
Another McDonald's Location,39.474382,-77.952588
Another McDonald's Location,33.607727,-86.805801
Another McDonald's Location,28.707273,-81.443582
Another McDonald's Location,38.658973,-77.369602
Another McDonald's Location,41.663977,-83.537227
Another McDonald's Location,37.785682,-121.218164
Another McDonald's Location,32.432076,-97.793513
Another McDonald's Location,34.040124,-118.427503
Another McDonald's Location,40.067948,-75.311567
Another McDonald's Location,39.187929,-106.819736
Another McDonald's Location,41.538932,-81.61616
Another McDonald's Location,44.505019,-87.984672
Another McDonald's Location,32.46925,-95.388901
Another McDonald's Location,33.346267,-117.411805
Another McDonald's Location,39.905256,-79.755856
Another McDonald's Location,29.663032,-95.236153
Another McDonald's Location,38.247196,-85.772104
Another McDonald's Location,47.466338,-122.287806
Another McDonald's Location,30.320623,-81.46106
Another McDonald's Location,42.565605,-83.050056
Another McDonald's Location,41.983098,-71.21022
Another McDonald's Location,45.642879,-110.573297
Another McDonald's Location,38.16108,-121.690674
Another McDonald's Location,39.332236,-91.181612
Another McDonald's Location,41.513699,-74.208076
Another McDonald's Location,33.830748,-118.158566
Another McDonald's Location,29.80881,-95.687274
Another McDonald's Location,44.838666,-93.800745
Another McDonald's Location,38.622061,-76.901736
Another McDonald's Location,40.478816,-86.103529
Another McDonald's Location,37.788783,-89.325173
Another McDonald's Location,37.375099,-121.918892
Another McDonald's Location,42.111282,-72.604074
Another McDonald's Location,33.790254,-84.307307
